SMILES,Inhibition_A,Inhibition_B,Inhibition Mean
CC(C)CN1C(=O)C2=CC=CC=C2N3C1=NN=C3CCC(=O)NCC4CCCO4,1.18939,-1.22225,-0.01643
COC1=CC(=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)N3CCOCC3)OC,1.12236,3.79535,2.458855
CC(C)C(C(=O)NCC1CCCO1)NC(=O)C2=CC=C(C=C2)OC,7.71099,6.576,7.143495
C1CC(C2=CC=CC=C2C1)NC(=O)CN3CCN(CC3)C4=CC(=CC=C4)Cl,0.117897,-6.1427,-3.0124015
COC1=CC=CC=C1C2CCN(CC2)C(=O)C3=CC=CO3,10.3292,10.7076,10.5184
CN1N=C(N=N1)NC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,1.46469,-3.25767,-0.89649
CC(C)(C)C(=O)CSC1=NC2=C(C(=O)N1C3=C(C=C(C=C3)OC)OC)SC(=S)N2C4=CC=CC=C4,-3.34646,1.31278,-1.01684
CC(C)(C)OC(=O)N1CCC(CC1)NC(=O)C2=C(N=CN2)C(=O)NC(CC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4,2.91206,6.51514,4.7136
CC1=CC2=NC(=CN2C=C1)C3=CC(=C(C=C3)O)O.[Cl-],3.14985,6.31798,4.733915
CCOC1=CC=C(C=C1)C2=NN=C(O2)NC(=O)CC3=CC(=C(C(=C3)OC)OC)OC,0.412755,-2.10184,-0.8445425000000001
COC1=CC=C(C=C1)C2=CC3=CC=CC=C3N2CC(CNCCO)O.C(=O)(C(=O)O)O,-10.1344,-5.93391,-8.034155
CC1=C(C(=CC=C1)C)N2CCC3=C2NN=C3,4.05199,-0.857313,1.5973385
CC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)OC2=CC3=C(C=C2)C=CC(=O)O3,1.42812,4.11014,2.76913
C1CC(=O)N(C1)C(=O)COC2=CC=C(C=C2)C#N,8.09465,4.16764,6.131145
CC1=C(C=C(C=C1)S(=O)(=O)NN=CC2=CC(=C(C=C2)O)OC)[N+](=O)[O-],10.256,6.7888,8.522400000000001
C1CCCN(CC1)C2=C(N=C(O2)COC3=CC=CC=C3F)C#N,14.9568,11.4808,13.2188
C1OC2=C(O1)C=C(C=C2)C=NNC(=O)CNC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,4.07683,2.3889,3.2328650000000003
CC1=CC(=NC(=N1)NN2C(=O)/C(=C/C3=CC=CC=C3OC)/SC2=S)C,-0.92416,1.5479,0.31187
C1CCN(C1)C(=O)OC2=CC=CC=C2,1.08451,1.07611,1.08031
C1=CC(=CC(=C1)NC(=O)C2=C(C=C(C=C2)Cl)Cl)NC(=O)C3=CN=CC=C3,9.17885,5.11535,7.1471
CC1(CC(=C(C(=O)C1)C=NC2=CC(=C(C=C2)OC)OC)O)C,2.24752,1.4979,1.87271
C1CC2=CC=CC=C2C3=NN(CC31)C4=CC=CC=C4,4.53641,4.87939,4.7079
CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)COC(=O)CSC2=CC=C(C=C2)[N+](=O)[O-],6.13604,6.55391,6.344975
C1CCC(CC1)N2C(C(=O)N(C2=O)C3=CC=CC=C3)CC(=O)NC4=CC=CC=C4,10.7644,8.22832,9.49636
CC1=NN(C(=C1C=NNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CN=CC=C4)N5CCCC5)C6=CC=CC=C6,-3.96672,-0.930093,-2.4484065
CC1=CC=CC=C1N(C2=NC3=CC=CC=C3S2)C(=O)C4=CC=CS4,3.06688,-0.843535,1.1116724999999998
CN(CC1=CN=CC=C1)C(=O)C2=CC3=C(C=C2)N=C(O3)CC4=CC=CC=C4F,-0.306098,6.29199,2.992946
CC(=O)C1=CC=C(C=C1)C2=C(C3CCC(C2)N3C(=O)NCC4=CC=C(C=C4)F)C(=O)OC,0.641353,2.17958,1.4104665
CC(=NNC(=O)C)CC(=O)NC(C)(C)C,0.741295,2.1686,1.4549475
CCOC1=C(C=C(C=C1)C(=O)C)CSC2=NN=C(N2CC3CCCO3)C4=CC=CS4,-1.01775,6.48819,2.73522
CC1=CC(=C(C(=C1)C)S(=O)(=O)N2CCN(CC2)C(=O)CN3C(=O)C4(CCCC4)NC3=O)C,-1.1526,3.18466,1.01603
C1=CC=C(C=C1)S(=O)(=O)N(F)S(=O)(=O)C2=CC=CC=C2,6.64119,6.17728,6.409235
CCOC(=O)C1=CC=C(C=C1)NC2=NS(=O)(=O)C3=C(S2)C=CC(=C3)F,-2.11123,0.677551,-0.7168395
C1OC2=C(O1)C=C(C=C2)CNCC3=CC(=CC=C3)F.[Br-],2.52145,3.45547,2.98846
C1=CC=C(C=C1)C(C2=CC=CC=C2)NC(=O)COC(=O)C3=CC=C(C=C3)O,-0.443001,3.68306,1.6200294999999998
C1CN(CCC1(C2=CC=CC=C2)C(=O)O)S(=O)(=O)C3=CC=C(C=C3)Br,3.85108,7.93021,5.890645
CC1=C(C(=CC=C1)N(CC(=O)NCCOC)C(=O)CN2C3=CC=CC=C3N=N2)C,0.771662,3.14554,1.958601
CCCN1CCN(CC1)C(=O)C2CCN(CC2)C3=NC=NC4=C3N=C5N4CCCCC5,0.867343,3.14186,2.0046015
COC1=C(C=CC(=C1)/C=C(\C#N)/C2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O)O,-1.79079,-5.92709,-3.85894
CCOC1=CC=C(C=C1)N(CC(=O)NC2=CC=CC=C2OC)S(=O)(=O)C,9.35821,4.49566,6.926935
CCOC1=C(C=CC=N1)C(=O)OCC(=O)C2=CC=CC=C2,3.13327,3.48812,3.310695
CC1=C(SC2=C1C(=NC=N2)SCC(=O)N(C)CC(=O)NC3=CC(=CC=C3)OC)C,-0.28396,0.336597,0.0263184999999999
CCC(CC)C1=NN2C(=C(C(=O)N=C2S1)/C=C/3\C(=NC4=CC=CC=C43)C)N,3.80368,5.12267,4.463175
C1OC2=C(O1)C=C(C=C2)NC(=O)CC3=CC=C(C=C3)[N+](=O)[O-],5.31854,4.11659,4.7175650000000005
C1=CC=C(C=C1)SCCCC(=O)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,11.5029,13.7675,12.6352
CC(CNCCNCC1=C(C=CC2=CC=CC=C21)OCC3=CC=CC=C3)O.[Cl-],-2.49204,-4.84945,-3.670745
CCC(C(=O)OC)SC1=NC2=C(C=NN2C3=CC=C(C=C3)Cl)C(=O)N1,0.637945,-9.77863,-4.5703425
CCOC1=CC=C(C=C1)OCCN2C(=O)C(NC2=O)CC3=CNC4=CC=CC=C43,8.04012,-1.50777,3.266175
C1=CC=C(C=C1)CNC(=O)C2=CC(=CN=C2)Br,1.65269,0.00814863,0.830419315
C1CS(=O)(=O)CC1NC(=O)CN2C(=O)/C(=C/C3=CC=CO3)/SC2=S,5.48913,0.384615,2.9368725
C#CCN1C2=C(C=C(C=C2)S(=O)(=O)N)SC1=NC(=O)C3=C(SC(=C3)Cl)Cl,-14.6517,-11.3537,-13.0027
CCOC(=O)C1CCN(CC1)C(=O)CSC2=NNC(=O)NC2=O,1.09781,3.23013,2.16397
CN1C(=C(C=N1)[N+](=O)[O-])C(=O)NC2=CC=CC3=CC=CC=C32,8.49893,10.1779,9.338415
CN(C1=CC=C(C=C1)C(=O)NCC2=CC=CO2)S(=O)(=O)C3=CC=C(C=C3)OC,3.54996,1.65611,2.603035
COC1=C(C=C(C=C1)CCNC(=O)CN2C3=C(C(=O)N(C2=O)C4=CC=C(C=C4)F)SC=C3)OC,-0.741982,-1.18702,-0.964501
CCOC1=C(C=C(C=C1)S(=O)(=O)NCC2=CN=CC=C2)C,0.874439,3.9859,2.4301695
CCC1=CC=C(C=C1)NC(=O)CNCC2=CC(=C(C=C2)OC)OC.C(=O)(C(=O)O)O,6.45211,5.24675,5.84943
CC(C)CNC(=O)C(=O)NN=C1CCCCCC1,4.37201,1.10681,2.7394100000000003
CCCOC1=CC=CC(=C1)C(=O)N(CC2=CC=CS2)C3CCS(=O)(=O)C3,-2.86662,-4.34318,-3.6049
COC1=CC=C(C=C1)C(=O)NCCS(=O)(=O)N2CCN(CC2)C(=O)C3=CC=CO3,5.77826,3.63622,4.7072400000000005
CCC1=CC=C(C=C1)S(=O)(=O)NC2=CC3=C(C=C2C)N(C(=O)N3C)C,26.6235,20.3972,23.510350000000003
C1=CC=C(C=C1)CNC2=NC(=CC(=N2)F)F,5.56016,3.65012,4.60514
CCOC(=O)C(=O)/C(=C\N(C)C)/C1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)OC,2.39501,5.4022,3.898605
CC(=O)N1CCOC2=C1C=C(C=C2)S(=O)(=O)N3CCC(CC3)C(=O)NCC4=CC=C(C=C4)OC,2.37879,4.63125,3.50502
C1=CC=C(C=C1)CC(C(=O)O)N2C(=O)/C(=C/C3=CC=CS3)/SC2=S,22.4044,29.3945,25.89945
CCN(CC)CC.CC1=NN=C(NC1=O)SCC(=O)NCC2=CC3=C(C=C2)OCO3.[Cl-],2.43544,0.437432,1.4364359999999998
CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O,1.66468,1.52971,1.597195
CC1=CC=NC2=NC(=NN12)C(=O)NC3=CC4=C(C=C3)OCO4,0.207089,4.92681,2.5669495
CCOC1=C(C=CC(=C1)/C=C/2\C(=NN(C2=O)C3=CC=CC=C3)C)OC(=O)C4=CC=CO4,7.33787,6.98521,7.1615400000000005
CN(C1CCCCC1)C(=O)CN2C(=O)C3C4CC(C3C2=O)C(C4Br)Br,7.1104,4.85595,5.983175
CCOC(=O)C1=NN(C2C1C(=O)N(C2=O)C3=CC=CC(=C3)C(F)(F)F)C(=O)NC4=CC=C(C=C4)OC,16.9548,8.99582,12.97531
C1C(C=CS1(=O)=O)NC(=O)C2=CC=CC=C2,8.00481,3.93688,5.970845000000001
C1COCCN1S(=O)(=O)C2=CC=CC(=C2)NC(=O)C3=CC=CC=C3[N+](=O)[O-],5.57902,1.01802,3.29852
C1CC(OC1)CN(CC2=CC3=CC=CC=C3NC2=O)S(=O)(=O)C4=CC=CC=C4,5.6811,5.40017,5.540635
C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)CSC3=NC4=CC=CC=C4O3,-1.8202,3.96755,1.0736750000000002
CCCN1CCC(CC1)NC(=S)NC2=CC=C(C=C2)[N+](=O)[O-],-0.190745,1.68336,0.7463075
COC1=CC=CC=C1OCC(CN2CCOCC2)O,3.84134,4.8788,4.36007
C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=NC=C3,2.06322,0.535191,1.2992054999999998
CC1=C(C=C(C=C1)S(=O)(=O)C2(CCCC2)C(=O)O)C,3.09528,4.77888,3.93708
CCOC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)OCC3=CC=C(C=C3)OC,-3.42952,-0.743873,-2.0866965
COC1=CC=C(C=C1)/C=C/C(=O)NCC(=O)NN=CC2=CC=CS2,-1.1084,0.890069,-0.1091655
CCCNC(=S)NC1=C(C=C(C=C1)Cl)C,-0.834273,5.54166,2.3536935000000003
COC(=O)CCNC(=O)CCC1=CC=C(C=C1)S(=O)(=O)N2CCCCCC2,2.16964,1.39432,1.78198
CC(=O)NC1=CC=C(C=C1)SCC(=O)OCC(=O)NC(=O)NC2CCCC2,1.93956,4.29452,3.1170400000000003
CN1C(CC2C1C3=NC4=CC5=CC=CC=C5C=C4N3C2)C(=O)NCC6CC6,3.83502,6.41309,5.124055
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)C(C)N(C2=CC=C(C=C2)OC)S(=O)(=O)C,2.18503,-0.15748,1.013775
C1=CC2=C(C(=C1)SC(=O)C3=CC=C(C=C3)F)N=CC=C2,31.8391,34.4009,33.12
C1=CC(=CC=C1NC2=NC=NN2)Cl,3.36228,3.56067,3.461475
C1=CC=C(C=C1)CCC(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl,3.40969,4.01278,3.711235
CC1=CC2=C(C=C1)N=C(C=C2C(=O)NC3CCN(CC3)C)C4=CC=CC=N4,-0.293356,-2.27054,-1.281948
CC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CO3,-0.621167,,-0.621167
CC1=CC(=NO1)NC(=O)CCN2C(=O)/C(=C\C3=CC=CC=C3Cl)/SC2=S,2.81962,4.71782,3.76872
C1=CC(=CC(=C1)Cl)NC(=O)NNC(=S)N,-0.187749,4.27236,2.0423055
COC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=C(C(=O)N(N=C3)C4=CC=CC=C4)Cl,3.19855,-2.92553,0.1365099999999999
COC(=O)COC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=NC=C2,4.12539,-0.370651,1.8773695
CC(=O)NC1=CC(=C(C=C1)[As](=O)(O)O)O,5.88892,4.42309,5.156005
CC1=C2CC(OC2=C(C=C1)NS(=O)(=O)C3=CC=CC=C3)(C)C,10.9837,12.1395,11.5616
COC1=CC=C(C=C1)C(=O)N2CCC(CC2)C(=O)N3CCOCC3,4.94814,1.80599,3.377065
C1CN=C(SC1)NC2=CC=CC=C2.[Br-],3.70035,3.10881,3.40458
COC(=O)NC1=CC=C(C=C1)SCC(=O)C2=CC=CC=C2,3.59299,6.15802,4.875505
COC1=C(C=C(C=C1)CCN2C(=C(C(=O)NC2=O)C=NCC3=CC4=C(C=C3)OCO4)O)OC,3.71855,1.99488,2.856715
CC(C(=O)NCCC1=CC=CC=C1)OC(=O)C2=NSC(=C2Cl)Cl,4.84008,7.21876,6.02942
CCC1=NN=C2N1N=C(CS2)C3=CC=CC=C3.[Br-],4.72895,4.15915,4.444050000000001
CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCCCC2CCNC(=O)C(=O)NCC3=CC=CO3,8.614,8.86029,8.737145000000002
CCOC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)C(=O)NC3=O,3.31855,6.98198,5.150265
CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CCCOC)C(=O)NCC4=CC5=C(C=C4)OCO5,-3.86056,-2.11949,-2.990025
CCOC(=O)C1=C(NC(=C1C)C(=O)OCC(=O)NC2CCS(=O)(=O)C2)C,-3.59757,7.8957,2.149065
CC1=CC(=NN1C(=O)CN2C(=CC(=N2)C(F)F)C)C,1.49715,-0.0930954,0.7020273
CN1C=CSC1=NC(=O)C2=CC=C(O2)[N+](=O)[O-],21.5874,22.9428,22.2651
C1CN(CCN1CC2=CC=CO2)C(=O)NC3=CC4=C(C=C3)OCO4,8.02844,4.87241,6.450425
CCN1C=C(C2=CC=CC=C21)CCCC(=O)NCC3=CN=CC=C3,-0.950447,-0.28347,-0.6169585
C1CC2=CC=CC=C2N(C1)C(=S)NC(=O)C3=CC=CC=C3,9.99539,6.53177,8.263580000000001
CCOC1=CC=C(C=C1)C2=NN=C3N2N=C(S3)COC4=CC=C(C=C4)Cl,-1.9357,0.97287,-0.481415
CC1=CC(=CC=C1)C(=O)N2CCC(CC2)NC(=O)C(CC3=C(C=CC(=C3)OC)OC)NC(=O)C,1.88511,1.2986,1.591855
CC1=CC(=NC2=C1C(=O)NC(=N2)SCC(=O)C3=CC(=C(C=C3)F)C)C,4.35111,3.05803,3.70457
CC1=CC=CC=C1S(=O)(=O)CC2=CC=C(O2)C(=O)NC(C)C3=CC4=C(C=C3)OCCO4,2.62255,-2.86837,-0.12291
CC1=C(C(=CC=C1)C)N2CCN(CC2)C3=NN4C(=NN=C4C(F)(F)F)C=C3,3.65699,0.529938,2.093464
CC(C)(C)CC(=O)NC(=S)NCC1=CC=CC=C1,-0.0294161,-0.40098,-0.21519805
C1=CC=C(C=C1)CN2C=C(C(=N2)C3=CC=C(C=C3)Cl)/C=C/C(=O)O,-1.68546,7.50169,2.908115
CC(=NNC(=O)C1=CC=CC=C1O)C2=CC=CS2,5.82007,5.71893,5.769500000000001
C1CCN(CC1)C(=O)CN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O,8.01637,0.996828,4.5065990000000005
C1C2CN(CC1C3=CC=CC(=O)N3C2)S(=O)(=O)C4=CC=CC=C4,3.93939,3.55951,3.74945
CC(C)C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)CC(=O)NCC3COC4=CC=CC=C4O3)C,-5.21316,-8.544,-6.87858
C1CC1N(C(C2=CC=CC=C2F)C(=O)NCCC3=CC=CC=C3)C(=O)C4=CSN=N4,-0.973007,0.193693,-0.389657
CN1CCN(CC1)C(=S)C2=CN(C3=CC=CC=C32)CC4=CC(=CC=C4)F,4.29917,5.41186,4.8555150000000005
CN(C)S(=O)(=O)C1=CC=CC(=C1)C2=CN3C=CC=NC3=N2,3.63748,2.98407,3.310775
CCN(CC)C(=S)NC1=CC2=C(C=C1)N=C3CCCCCN3C2=O,13.6397,12.2725,12.9561
COC1=CC(=CC(=C1OC)OC)C(=O)NC2=C(C(=CS2)C3=CC=C(C=C3)Br)C(=O)O,33.3496,38.9159,36.13275
CCCCN1C(=NN=C1SCC(=O)NCC2=CC=CO2)C3=C(OC=C3)C,4.16519,2.80027,3.48273
C1CC(=O)N(C1)CCCNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCN(CC3)C4=CC=CC=C4)Cl,4.02197,3.9302,3.976085
C1=CC=C(C(=C1)NC(=O)CCS(=O)(=O)C2=CC=C(S2)Br)Br,4.69004,2.24428,3.46716
CC(C)CC(C(=O)NCCCCN=C(N)N)NC(=O)C1C(O1)C(=O)O,8.3509,3.91369,6.132294999999999
CCC1=NN(C(=O)C2=CC3=C(N21)C=CS3)CC(=O)NCCCN4CCCC4=O,2.28923,3.14761,2.71842
CC1=CC(=C(C=C1)Cl)OCC(=O)NC2CCN(CC2)CC3=CC=CC=C3,0.121379,-1.54314,-0.7108805
C1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2SCC(=O)NC3=NN=C(S3)C(F)(F)F,49.7496,53.1717,51.46065
CC1=CC(=C(N1C2=CN=CC=C2)C)/C=C\3/C(=O)NC(=S)N3,0.10371,3.02933,1.56652
C1=CC=C(C=C1)C2=CC=CC=C2OCC(=O)NN=CC3=CN=CC=C3,6.91278,7.08398,6.99838
CC1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F,-14.5504,-17.2779,-15.91415
C1CCC(C1)NC(=O)C(C2=CC=CS2)N(C3=CN=CC=C3)C(=O)CNC(=O)C4=CC=CO4,5.54804,7.54362,6.5458300000000005
COCCCNC(=S)NNC(=O)C1=CC(=NC2=CC=CC=C21)C3CC3,4.90471,1.095,2.999855
CCOC(=O)C(C)N1C(=O)C2=C(C(=N1)C)SC3=CC=CC=C32,2.96504,1.21347,2.089255
C1=CC=C2C(=C1)C=C(N(C2=O)CCCCCO)C3=CC=C(C=C3)N,10.0868,6.41309,8.249945
COC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC=C(C=C3)C(=O)O,12.429,13.9252,13.1771
C1=CC2=C(C=C1NS(=O)(=O)C3=CC(=C(C=C3)O)C(=O)O)SC(=O)O2,-3.79634,-4.66951,-4.232925
C1CC(CC=C1)C=NNC(=O)CNC2=CC=CC=C2F,5.67155,10.0424,7.856975
C1=CC=C(C=C1)NC2=CC(=CC=C2)NC3=CC=CC=C3,-15.9749,-16.6214,-16.29815
C1CCC(CC1)NC(=O)C2=CC=CC=C2NC(=O)C3CC3,4.21467,4.30571,4.26019
CCCOC1=CC2=C(C=C1)OC(=O)C3=C2CCCN3C(=O)CN4CCC5=CC=CC=C5C4,13.4008,6.3624,9.8816
COCCNC(=O)CN1C2=CC=CC=C2C(=O)N(C1=O)CC3=CC=CO3,3.86327,3.16433,3.5138
CC1=C(C2=NSN=C2C=C1)NS(=O)(=O)C3=C(C=CC4=NSN=C43)C,10.1814,13.5818,11.8816
COC1=CC=C(C=C1)NC(=O)CSC2=C(C=C(C(=N2)N)C#N)C#N,0.872856,0.385892,0.629374
CC1=CC=C(C=C1)NC2=NN=C(S2)SC(C)C(=O)NC3=C(N(N(C3=O)C4=CC=CC=C4)C)C,4.09862,2.26886,3.18374
COC1=CC=CC(=C1)CNC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCOCC3,8.66806,4.2818,6.4749300000000005
C1CC(CN(C1)C(=O)C2=NOC(=C2)COC3=C(C=C(C=C3)F)F)C4=CC=CC=C4,3.36915,1.11162,2.240385
CN(C1CCCC1)C(=O)C2=CC(=CC=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)C5CCC5,-0.135706,0.520223,0.1922585
CC1=CC(=C(C(=C1)C)C2=C(C3=C(N=CC=C3)N(C2=O)C)O)C,-2.7045,-0.717864,-1.711182
COCCNC(=O)CN(CC1CCCO1)C(=O)CCC(=O)NC2=CC=CC=N2,3.73648,0.376471,2.0564755
CCN(CC)C1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)N(C2=O)CC3=CC=CO3,3.20184,3.18504,3.19344
C1=CC=C(C(=C1)CC[N+](=O)[O-])C(=O)NC2=CC=C(C=C2)F,-1.53384,0.884031,-0.3249045
CC1=CC=C(S1)C(=O)N2CCN(CC2)C3CCCCC3,-2.04051,-2.67246,-2.356485
CC1=C(C(=NN1CC(=O)NC2CCCCCC2)[N+](=O)[O-])Br,-5.23532,-1.98857,-3.611945
CC1=CC(=C(O1)C)C(=O)N(CCCOC)C2=C(N(C(=O)NC2=O)CC(C)C)N,2.29542,-0.566919,0.8642505
CC1=C(C=C(C=C1)S(=O)(=O)N(C)C)NC(=S)N2CCCCC2CO,6.73156,6.31337,6.522465
CC(=C)[C@H]1CCC(=CC1)CN2CCN(CC2)CC3=CC=CC=C3,1.9075,2.31314,2.11032
COC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)C(=C4CCCCC4=N3)SCC(=O)O)Cl,4.41684,8.46194,6.43939
CC1=CC(=NC(=N1)SCCC(=O)NC2=CC=CC=C2)C,0.600577,5.89521,3.2478935
C1COCCN1C2=NC(=NC(=N2)OC3=CC=CC=C3)N4CCOCC4,-2.11507,2.48461,0.1847700000000001
CCOC(=O)C1=C(NC(=O)NC1C2=CC=C(O2)C)C,3.20148,3.28372,3.2426000000000004
CC1=CN=C(C=N1)C(=O)OCC2=CC(=C(C=C2OC)Br)OC,0.55697,2.53735,1.54716
C1=CC=C(C=C1)CNS(=O)(=O)CC2=CC=CC=C2Cl,9.31992,9.77324,9.54658
CC1CN=C(N1CC2CCCCC2)NC3=CC=CC=C3,2.50711,2.17958,2.343345
CC1=CC(=CC=C1)CSCCNC(=O)CN(C2=CC=CC=C2OC)S(=O)(=O)C3=CC=CC=C3,-1.08166,1.86193,0.390135
COC(=O)C1=C(C=CS1)NC(=O)/C=C\C2=C(C=C(C=C2)Cl)Cl,2.90875,1.40009,2.15442
CCCC1=NC2=C(C3=C1CCCC3)C4=C(O2)C(=NC=N4)NCC(C)O,1.83566,2.99452,2.41509
C1CC1NC(=O)COC(=O)C2=CC=CC=C2NC3=CC=C(C=C3)SC(F)F,3.03577,2.51374,2.774755
CCOC(=O)C1=C(C2=C(S1)N=C(N(C2=O)CC3CCCO3)SCC#N)C,4.61401,7.30815,5.961080000000001
C1CCN(C(=O)C(C1)Cl)C(=O)C2=CC=CC=C2,3.47114,2.2196,2.84537
CC1=CC(=C(C=C1)C)C2CC(=O)NC3=CC(=C(C=C23)OC)OC,4.97384,3.39574,4.18479
C1CN(CCC1C(=O)OCC(=O)NCCC2=CC=CC=C2)C3=NC=C(C=C3)C(F)(F)F,4.84073,1.36549,3.10311
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3N2,3.43548,0.35913,1.897305
C1C(ON=C1C(=O)O)CNC2=C(C=C(C=N2)C(F)(F)F)Cl,3.70315,4.28571,3.99443
C1=CSC(=C1)C2=CC=NN2,2.37296,3.02957,2.701265
C1CN(CCC1NC(=O)COC2=C(C=C(C=C2)Br)F)CC3=CC=CC=C3,21.905,21.4171,21.661050000000003
CC(=O)NC(C(=O)C1=CC=CC=C1)C(=O)C2=CC=CC=C2,1.28839,2.62009,1.95424
COC1=C(C=CC(=C1)/C=C/C(=O)OCC(=O)NC(=O)NC23CC4CC(C2)CC(C4)C3)OCC#N,4.99794,4.53246,4.7652
CC[C@H](C)C(C1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)[C@H](CO)N5C=C(N=N5)[C@H](C(C)C)N)N,0.199336,-0.328849,-0.0647565
CC1=CC=C(C=C1)NC(=O)NC2=CC=CN(C2=O)CC3=C(C=CC=C3Cl)F,2.45889,1.3187,1.888795
CCOC(=O)CC1(CCCCC1)NC(=O)C2CCC(=O)N(C2)CC3=CC=CC=C3OC,2.66447,-1.32796,0.668255
CCOC1=CC=C(C=C1)N(CC(=O)NCC2=CC(=CC=C2)OC)S(=O)(=O)C3=C(ON=C3C)C,6.20766,-0.161468,3.023096
C1C(=O)N(C2=C(S1)C=CC(=C2)C(F)(F)F)CC(=O)NC3=CC=CC=C3,0.719794,4.61354,2.6666670000000003
CCOC1=CC=C(C=C1)CC(=O)NCCS(=O)(=O)N2CCN(CC2)C3=CC=CC=C3,1.6231,4.18292,2.90301
CC12CCC(=O)N1C(CS2)C(=O)NC3=C(C=CC(=C3)C(F)(F)F)N4CCOCC4,1.08121,6.20584,3.643525
CCN(CC)C(=O)[C@H]1C[C@@H](C(=O)N2[C@@]1(C3=C(CC2)C4=C(N3)C=C(C=C4)CCC(=O)N(C)C)C)CC(=O)NCC5=CC(=C(C=C5)OC)OC,0.440335,5.23247,2.8364025
CC(=O)NC1=CC=C(C=C1)N=C2N(C(=O)CS2)CC=C,4.86134,3.675,4.26817
CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)C3=CC=C(C=C3)CSC4=NC5=C(N4)C=NC=C5,5.82392,-3.34272,1.2406
CC1=CC(=CC=C1)C2=C(N=CO2)C(=O)NC3=CC=CC=C3C(=O)N4CCCC4,2.71938,5.11535,3.917365
CCC(=O)NC1=C(NN=C1C)C,6.13579,3.0303,4.583045
CCC1=CC(=CC=C1)NC(=S)N(CCOC)C(C)C2=CC=CO2,2.16764,8.01123,5.089435
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C3=CC=C(C=C3)Br)C4=C(C5=CC=CC=C5OC4=O)O,-0.759013,2.81623,1.0286085
CC(C)N(C(C)C)C(=O)CSC1=NC(=NC2=CC=CC=C21)CC3=CC=CC=C3,1.55803,5.9577,3.757865
CN(C)N=CC1=CC=C(O1)SC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],4.74756,0.23469,2.491125
CC1=CC(=CC=C1)C(=O)NCC2=NN=C3N2N=C(C4=CC=CC=C43)C5=CC=CC=C5,15.953,10.8692,13.4111
COC1=CC=C(C=C1)N2CCN(CC2)C3=NC=NC4=C3NC5=CC=CC=C54,-12.9137,-1.72678,-7.32024
CC(C)CN1CC(=O)N2CC3=C(C[C@H]2C1=O)C4=CC=CC=C4N3,1.63683,2.79073,2.21378
CC1C(=O)N2C3C(COC4=C3C=C(C=C4)C)C([C@@]2(C(=O)N1)C)C5=CC=CC=C5,8.01647,6.43854,7.227505
CCN1C(=C(C(NC1=O)C2=CN=CC=C2)C(=O)OC)C,3.66988,2.91128,3.2905800000000003
CC(C)NC(=O)C1=CC(=C(C=C1)N2CCOCC2)NS(=O)(=O)C3=CC=C(C=C3)OC,1.51208,4.71806,3.11507
